page,pageRow,drugName,company,drugCode,formPay,classEffect,kind,substituteEtc,componentCode,sourcePdf,sourcePrintedAt
28,11,진판콜내복액(수출액),동화약품(주),642702870,내복약품비급여,진통， 소,전문,,568700ALQ,약품기본정보.pdf,2026-06-26
28,12,초당로라제팜정0.5밀리그람,초당약품공업(주),670700870,내복약품비급여,정신신경용제,전문,,185504ATB,약품기본정보.pdf,2026-06-26
28,13,초당로라제팜정1밀리그람,초당약품공업(주),670700880,내복약품비급여,정신신경용제,전문,,185501ATB,약품기본정보.pdf,2026-06-26
28,14,치오닐주0.5g,대한약품공업,G06300111,주사약품 삭제,전신마취제,전문,,313500BIJ,약품기본정보.pdf,2026-06-26
28,15,치오탈주0.5g,씨제이,G15600021,주사약품 삭제,전신마취제,전문,,313500BIJ,약품기본정보.pdf,2026-06-26
28,16,치토졸주(치아밀랄나트륨),삼성제약공업(주),642303330,주사약품비급여,전신마취제,전문,,237601BIJ,약품기본정보.pdf,2026-06-26
28,17,치토졸주(치아밀랄나트륨),삼성제약(주),642303331,주사약품비급여,,전문,,237601BIJ,약품기본정보.pdf,2026-06-26
28,18,치펜탈주1g,영진약품공업,G01100031,주사약품 삭제,전신마취제,전문,,394200BIJ,약품기본정보.pdf,2026-06-26
28,19,치펜탈주500mg,영진약품공업,G01100021,주사약품 삭제,전신마취제,전문,,313500BIJ,약품기본정보.pdf,2026-06-26
28,20,카밍정10mg,부광약품,G07600011,내복약품 삭제,정신신경용제,전문,,131201ATB,약품기본정보.pdf,2026-06-26
28,24,케이터민정(펜터민염산염)_(37.5mg한국콜마(주),,671701310,내복약품비급여,자율신경제,전문,,552701ATB,약품기본정보.pdf,2026-06-26
28,25,케타라주50밀리그람/밀리리터(염산(주)유한양행,,642102870,주사약품비급여,전신마취제,전문,,179502BIJ,약품기본정보.pdf,2026-06-26
28,26,케토민주10밀리그람/밀리리터(염산대한약품공업(주),,645102290,주사약품 삭제,전신마취제,전문,,179501BIJ,약품기본정보.pdf,2026-06-26
29,1,케토민주10밀리그람/밀리리터(염산대한약품공업(주),,645103500,주사약품 삭제,전신마취제,전문,,179503BIJ,약품기본정보.pdf,2026-06-26
29,2,케토민주10밀리그람/밀리리터(염산대한약품공업(주),,645102291,주사약품 급여,전신마취제,전문,,179531BIJ,약품기본정보.pdf,2026-06-26
29,3,케토민주10mg/ml,대한약품공업,C01600071,주사약품 삭제,전신마취제,전문,,179501BIJ,약품기본정보.pdf,2026-06-26
29,4,케토민주10mg/ml(10ml),대한약품공업,C01600072,주사약품 삭제,전신마취제,전문,,179503BIJ,약품기본정보.pdf,2026-06-26
29,5,코닉스정,코오롱제약,C06600051,내복약품 삭제,최면진정제,전문,가능,250501ATB,약품기본정보.pdf,2026-06-26
29,6,코닉스정(주석산졸피뎀)_(10mg/1정코오롱제약(주),,670301310,내복약품 삭제,최면진정제,전문,가능,250501ATB,약품기본정보.pdf,2026-06-26
29,7,코오롱알프라졸람정0.25mg,코오롱제약,G16800011,내복약품비급여,정신신경용제,전문,,105502ATB,약품기본정보.pdf,2026-06-26
29,8,코오롱알프라졸람정0.5mg,코오롱제약,G16800021,내복약품비급여,정신신경용제,전문,,105505ATB,약품기본정보.pdf,2026-06-26
29,9,코푸앤콜드릴리프어덜트디엠시럽_,한국맥널티(주),641501121,내복약품비급여,,전문,,655400ASY,약품기본정보.pdf,2026-06-26
29,10,코프론정,영일제약,G08300011,내복약품 삭제,진해거담제,전문,,266500ATB,약품기본정보.pdf,2026-06-26
29,11,코프론정_(1정),영일제약(주),649403010,내복약품 삭제,진해거담제,전문,,266500ATB,약품기본정보.pdf,2026-06-26
29,12,코프맥스정,씨트리,G08500021,내복약품 삭제,진통， 소,전문,,433000ATB,약품기본정보.pdf,2026-06-26
29,13,콘서타0ROS서방정18mg,한국얀센,C05700061,내복약품 삭제,성제， 흥분,전문,가능,193203ATR,약품기본정보.pdf,2026-06-26
29,14,콘서타0ROS서방정18mg,한국얀센,G02400031,내복약품 삭제,성제， 흥분,전문,,193203ATR,약품기본정보.pdf,2026-06-26
29,15,콘서타0ROS서방정36mg,한국얀센,G02400041,내복약품 삭제,성제， 흥분,전문,,193204ATR,약품기본정보.pdf,2026-06-26
29,16,콘서타OROS서방정18밀리그람(염산(주)한국얀센,,646900660,내복약품비급여,성제， 흥분,전문,,193203ATR,약품기본정보.pdf,2026-06-26
29,17,콘서타OROS서방정18밀리그램(메틸페(주)한국얀센,,646901020,내복약품 삭제,성제， 흥분,전문,가능,193203ATR,약품기본정보.pdf,2026-06-26
29,18,콘서타OROS서방정18밀리그램(메틸페(주)한국얀센,,646902360,내복약품 급여,성제， 흥분,전문,,193203ATR,약품기본정보.pdf,2026-06-26
29,19,콘서타OROS서방정27밀리그람(염산(주)한국얀센,,646900670,내복약품비급여,성제， 흥분,전문,,193206ATR,약품기본정보.pdf,2026-06-26
29,20,콘서타OROS서방정27밀리그램(메틸페(주)한국얀센,,646901040,내복약품 삭제,성제， 흥분,전문,가능,193206ATR,약품기본정보.pdf,2026-06-26
29,21,콘서타OROS서방정27밀리그램(메틸페(주)한국얀센,,646902370,내복약품 급여,성제， 흥분,전문,,193206ATR,약품기본정보.pdf,2026-06-26
29,22,콘서타OROS서방정27mg,한국얀센,C05700071,내복약품 삭제,성제， 흥분,전문,가능,193206ATR,약품기본정보.pdf,2026-06-26
29,23,콘서타OROS서방정27mg,한국얀센,M00240071,내복약품 삭제,성제， 흥분,전문,,193206ATR,약품기본정보.pdf,2026-06-26
29,24,콘서타OROS서방정36밀리그램(메틸페(주)한국얀센,,646902060,내복약품 급여,성제， 흥분,전문,,193204ATR,약품기본정보.pdf,2026-06-26
